customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Cuentas_Diarias,tenure_interval,TotalPayed,TotalPayed_interval
6341-JVQGF,0,0,0,1,1,31,1,0,0,1,0,1,1,1,1,1,1,1,81.15,2545.75,2.705,"(30, 36]",2515.65,"(2500, 3000]"
6344-SFJVH,0,0,0,0,0,20,0,-1,0,0,0,0,0,0,0,0,0,3,24.9,505.95,0.83,"(18, 24]",498.0,"(0, 500]"
6345-FZOQH,0,1,0,1,0,69,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.9,1363.45,0.6633333333333333,"(66, 72]",1373.1,"(1000, 1500]"
6345-HOVES,0,1,0,0,0,34,0,-1,0,0,0,0,0,0,0,0,1,2,25.05,852.7,0.8350000000000001,"(30, 36]",851.7,"(500, 1000]"
6345-ULYRW,1,1,1,1,0,44,1,1,1,0,1,0,0,0,1,1,0,1,88.4,3912.9,2.9466666666666668,"(42, 48]",3889.6000000000004,"(3500, 4000]"
6347-DCUIK,1,1,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,1,74.15,811.8,2.4716666666666667,"(6, 12]",741.5,"(500, 1000]"
6348-SNFUS,0,1,0,1,1,72,0,-1,0,1,1,1,1,0,1,2,1,3,55.45,4179.2,1.8483333333333334,"(66, 72]",3992.4,"(3500, 4000]"
6349-JDHQP,0,0,0,0,0,53,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.85,1049.6,0.6616666666666667,"(48, 54]",1052.0500000000002,"(1000, 1500]"
6350-XFYGW,0,1,1,0,0,4,1,0,1,0,0,1,0,1,1,0,1,0,94.75,422.4,3.158333333333333,"(0, 6]",379.0,"(0, 500]"
6351-SCJKT,0,1,0,0,0,3,0,-1,0,1,0,1,1,0,0,0,0,1,41.35,107.25,1.3783333333333334,"(0, 6]",124.05000000000001,"(0, 500]"
6352-GIGGQ,0,1,0,0,0,67,1,1,0,1,1,1,1,1,1,1,1,2,88.8,5903.15,2.96,"(66, 72]",5949.599999999999,"(5500, 6000]"
6352-TWCAU,1,0,0,0,0,35,1,1,1,0,0,0,0,1,0,0,1,0,86.45,3029.1,2.881666666666667,"(30, 36]",3025.75,"(3000, 3500]"
6353-BRMMA,0,0,0,1,1,54,1,1,1,1,1,0,0,1,1,0,1,2,104.1,5645.8,3.4699999999999998,"(48, 54]",5621.4,"(5500, 6000]"
6356-ELRKD,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,95.6,95.6,3.1866666666666665,"(0, 6]",95.6,"(0, 500]"
6357-JJPQT,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,80.5,232.35,2.683333333333333,"(0, 6]",241.5,"(0, 500]"
6358-LYNGM,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,74.9,74.9,2.496666666666667,"(0, 6]",74.9,"(0, 500]"
6360-SVNWV,0,0,1,0,0,31,1,0,1,1,0,0,0,0,0,0,1,3,73.55,2094.65,2.4516666666666667,"(30, 36]",2280.0499999999997,"(2000, 2500]"
6362-QHAFM,0,1,0,1,0,42,1,1,1,0,0,1,1,1,1,1,1,0,108.3,4586.15,3.61,"(36, 42]",4548.599999999999,"(4500, 5000]"
6365-HITVU,0,0,0,1,1,71,1,0,0,1,1,1,1,1,1,2,0,3,87.25,6328.7,2.908333333333333,"(66, 72]",6194.75,"(6000, 6500]"
6365-MTGZX,1,1,0,0,0,24,1,0,1,0,0,0,1,1,1,0,1,0,96.0,2122.45,3.2,"(18, 24]",2304.0,"(2000, 2500]"
6366-XIVKZ,0,0,0,1,1,13,1,0,0,1,0,1,0,0,1,0,1,1,63.15,816.8,2.105,"(12, 18]",820.9499999999999,"(500, 1000]"
6366-ZGQGL,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,24.8,24.8,0.8266666666666667,"(0, 6]",24.8,"(0, 500]"
6368-NWMCE,0,0,0,0,0,38,1,1,0,0,1,0,1,0,1,0,0,3,68.15,2656.3,2.271666666666667,"(36, 42]",2589.7000000000003,"(2500, 3000]"
6368-TZZDT,0,1,0,1,1,4,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.5,96.85,0.65,"(0, 6]",78.0,"(0, 500]"
6369-MCAKO,0,0,0,1,1,68,1,1,0,1,1,1,1,1,1,2,1,2,89.05,6185.8,2.9683333333333333,"(66, 72]",6055.4,"(6000, 6500]"
6370-ZVHDV,0,0,0,1,0,61,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,25.3,1554.9,0.8433333333333334,"(60, 66]",1543.3,"(1500, 2000]"
6371-NZYEG,0,1,0,1,1,16,1,0,0,1,0,1,0,1,0,2,0,1,64.25,1024.0,2.1416666666666666,"(12, 18]",1028.0,"(1000, 1500]"
6372-RFVNS,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,78.8,78.8,2.6266666666666665,"(0, 6]",78.8,"(0, 500]"
6374-AFWOX,0,1,0,1,0,46,1,0,0,1,1,1,1,0,0,2,0,1,65.65,3047.15,2.1883333333333335,"(42, 48]",3019.9,"(3000, 3500]"
6374-NTQLP,0,1,1,1,1,72,1,0,1,1,0,1,1,1,1,2,1,3,104.1,7447.7,3.4699999999999998,"(66, 72]",7495.2,"(7000, 7500]"
6376-GAHQE,1,1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,77.85,299.2,2.5949999999999998,"(0, 6]",311.4,"(0, 500]"
6377-KSLXC,0,1,0,0,0,5,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.95,107.05,0.6649999999999999,"(0, 6]",99.75,"(0, 500]"
6377-WHAOX,0,0,0,1,0,60,1,1,1,0,1,1,0,1,1,0,1,0,106.15,6411.25,3.5383333333333336,"(54, 60]",6369.0,"(6000, 6500]"
6379-RXJRQ,1,1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,0,70.1,659.65,2.3366666666666664,"(6, 12]",701.0,"(500, 1000]"
6380-ARCEH,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.2,20.2,0.6733333333333333,"(0, 6]",20.2,"(0, 500]"
6383-ZTSIW,0,0,1,1,0,39,1,0,1,1,1,0,0,1,1,1,0,1,99.1,3877.95,3.3033333333333332,"(36, 42]",3864.8999999999996,"(3500, 4000]"
6384-VMJHP,0,0,0,0,0,72,1,0,0,1,1,1,1,0,1,2,1,3,73.0,5265.2,2.433333333333333,"(66, 72]",5256.0,"(5000, 5500]"
6386-SZZKH,1,0,0,1,1,49,1,1,1,0,1,1,1,1,1,2,1,2,107.95,5293.2,3.5983333333333336,"(48, 54]",5289.55,"(5000, 5500]"
6388-TABGU,0,1,0,0,1,62,1,0,0,1,1,0,0,0,0,1,0,2,56.15,3487.95,1.8716666666666666,"(60, 66]",3481.2999999999997,"(3000, 3500]"
6390-DSAZX,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,73.6,73.6,2.453333333333333,"(0, 6]",73.6,"(0, 500]"
6393-WRYZE,1,0,0,1,0,34,1,1,1,0,0,0,0,1,1,0,1,0,97.65,3207.55,3.2550000000000003,"(30, 36]",3320.1000000000004,"(3000, 3500]"
6394-HHHZM,0,1,0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.7,57.5,0.69,"(0, 6]",62.099999999999994,"(0, 500]"
6394-MFYNG,1,0,0,0,0,48,1,1,1,0,1,1,0,1,1,0,1,2,107.4,5121.3,3.58,"(42, 48]",5155.200000000001,"(5000, 5500]"
6397-JNZZG,1,0,1,1,0,43,0,-1,0,0,1,1,0,1,1,0,0,3,55.55,2342.2,1.8516666666666666,"(42, 48]",2388.65,"(2000, 2500]"
6400-BWQKW,1,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,1,0,79.05,434.5,2.635,"(0, 6]",474.29999999999995,"(0, 500]"
6402-EJMWF,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,1,55.3,238.5,1.8433333333333333,"(0, 6]",221.2,"(0, 500]"
6402-SSEJG,0,0,0,0,0,25,0,-1,0,1,1,1,0,1,1,1,0,0,61.05,1540.2,2.0349999999999997,"(24, 30]",1526.25,"(1500, 2000]"
6402-ZFPPI,1,0,1,0,0,25,1,1,1,1,1,0,0,1,1,0,1,1,102.8,2660.2,3.4266666666666667,"(24, 30]",2570.0,"(2500, 3000]"
6407-GSJNL,0,0,0,0,0,51,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,24.95,1288.0,0.8316666666666667,"(48, 54]",1272.45,"(1000, 1500]"
6407-UTSLV,0,0,1,0,0,2,1,0,1,0,1,0,0,1,0,0,1,2,83.8,163.7,2.7933333333333334,"(0, 6]",167.6,"(0, 500]"
6408-OTUBZ,0,0,0,0,0,66,1,1,1,1,1,1,1,1,0,1,1,2,104.55,6779.05,3.485,"(60, 66]",6900.3,"(6500, 7000]"
6408-WHTEF,0,1,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,1,89.4,6376.55,2.98,"(66, 72]",6436.8,"(6000, 6500]"
6410-LEFEN,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,45.15,416.45,1.505,"(6, 12]",406.34999999999997,"(0, 500]"
6413-XKKPU,1,1,0,1,1,17,1,0,1,1,0,1,0,1,0,0,1,0,89.4,1539.45,2.98,"(12, 18]",1519.8000000000002,"(1500, 2000]"
6416-JNVRK,0,0,0,0,0,46,1,0,0,0,0,0,0,0,1,1,0,3,55.65,2688.85,1.855,"(42, 48]",2559.9,"(2500, 3000]"
6416-TVAIH,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,68.5,68.5,2.283333333333333,"(0, 6]",68.5,"(0, 500]"
6416-YJTTB,0,1,0,0,0,11,1,0,1,1,0,1,0,0,0,0,1,2,79.5,795.65,2.65,"(6, 12]",874.5,"(500, 1000]"
6418-HNFED,0,1,0,1,0,51,1,0,0,1,1,1,1,1,1,2,1,3,83.25,4089.45,2.775,"(48, 54]",4245.75,"(4000, 4500]"
6418-PIQSP,0,0,0,1,0,62,1,0,0,1,0,1,1,1,1,2,0,1,81.0,4985.9,2.7,"(60, 66]",5022.0,"(5000, 5500]"
6419-ZTTLE,0,1,1,1,0,23,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,20.75,485.2,0.6916666666666667,"(18, 24]",477.25,"(0, 500]"
6421-SZVEM,0,0,0,1,1,28,1,0,1,1,0,0,0,0,1,1,1,2,82.85,2320.8,2.7616666666666663,"(24, 30]",2319.7999999999997,"(2000, 2500]"
6424-ELEYH,1,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,3,74.75,229.5,2.4916666666666667,"(0, 6]",224.25,"(0, 500]"
6425-JWTDV,0,1,0,1,0,48,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.25,855.1,0.6416666666666667,"(42, 48]",924.0,"(500, 1000]"
6425-YQLLO,1,0,1,1,0,66,1,1,1,0,0,1,1,1,1,1,1,3,105.95,6975.25,3.5316666666666667,"(60, 66]",6992.7,"(6500, 7000]"
6427-FEFIG,0,0,0,1,1,24,1,1,0,1,0,1,0,1,1,2,0,3,78.6,1846.65,2.6199999999999997,"(18, 24]",1886.3999999999999,"(1500, 2000]"
6429-SHBCB,0,1,0,0,0,19,1,1,0,0,0,0,0,1,1,0,0,1,69.6,1394.55,2.32,"(18, 24]",1322.3999999999999,"(1000, 1500]"
6432-TWQLB,1,1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,0,85.4,401.1,2.8466666666666667,"(0, 6]",427.0,"(0, 500]"
6434-TTGJP,0,1,0,1,1,10,0,-1,0,1,1,1,1,0,1,2,0,3,53.7,521.0,1.79,"(6, 12]",537.0,"(500, 1000]"
6435-SRWBJ,0,0,0,0,0,5,1,1,1,0,0,1,1,0,0,0,1,0,82.75,417.75,2.7583333333333333,"(0, 6]",413.75,"(0, 500]"
6435-VWCCY,0,1,1,1,0,65,1,1,1,1,1,0,0,1,0,2,1,3,92.7,5968.4,3.0900000000000003,"(60, 66]",6025.5,"(6000, 6500]"
6437-UDQJM,0,0,1,1,0,72,1,1,0,1,1,1,0,1,1,2,1,3,84.1,6129.65,2.8033333333333332,"(66, 72]",6055.2,"(6000, 6500]"
6437-UKHMV,1,0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,0,79.7,586.05,2.6566666666666667,"(6, 12]",557.9,"(500, 1000]"
6439-GTPCA,1,0,0,0,0,45,1,1,1,0,0,1,1,0,0,0,1,0,87.25,3941.7,2.908333333333333,"(42, 48]",3926.25,"(3500, 4000]"
6439-LAJXL,0,1,0,1,0,9,1,0,0,1,1,0,1,1,0,0,1,1,68.95,593.85,2.2983333333333333,"(6, 12]",620.5500000000001,"(500, 1000]"
6439-PKTRR,0,0,0,1,1,70,1,1,0,1,1,1,1,1,0,2,0,0,80.7,5617.95,2.69,"(66, 72]",5649.0,"(5500, 6000]"
6440-DKQGE,0,1,0,0,1,30,1,0,0,0,1,1,0,1,0,1,0,3,64.5,1929.95,2.15,"(24, 30]",1935.0,"(1500, 2000]"
6445-TNRXS,0,1,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,2,114.7,7849.85,3.8233333333333333,"(66, 72]",7799.6,"(7500, 8000]"
6447-EGDIV,0,0,0,0,0,31,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,20.95,683.25,0.6983333333333334,"(30, 36]",649.4499999999999,"(500, 1000]"
6447-GORXK,0,1,0,0,1,31,0,-1,0,0,0,0,0,0,0,0,0,3,25.0,789.2,0.8333333333333334,"(30, 36]",775.0,"(500, 1000]"
6457-GIRWB,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.35,69.35,2.3116666666666665,"(0, 6]",69.35,"(0, 500]"
6457-USBER,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,80.8,80.8,2.6933333333333334,"(0, 6]",80.8,"(0, 500]"
6458-CYIDZ,0,0,1,0,0,5,1,0,1,1,1,0,0,0,0,0,0,0,80.7,374.8,2.69,"(0, 6]",403.5,"(0, 500]"
6461-PPAXN,0,0,0,1,1,35,1,0,0,1,0,0,1,0,0,1,1,2,54.95,1916.0,1.8316666666666668,"(30, 36]",1923.25,"(1500, 2000]"
6461-SZMCV,0,0,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,2,87.95,6365.35,2.9316666666666666,"(66, 72]",6244.45,"(6000, 6500]"
6463-HHXJR,0,0,0,1,1,71,1,1,1,1,1,1,0,1,0,2,0,2,100.5,7030.65,3.35,"(66, 72]",7135.5,"(7000, 7500]"
6463-MVYRY,0,0,1,0,0,57,1,0,0,1,0,1,1,1,0,2,0,2,69.85,4003.0,2.328333333333333,"(54, 60]",3981.45,"(3500, 4000]"
6464-KEXXH,0,1,0,0,0,8,0,-1,0,0,0,0,0,0,0,0,1,3,25.25,186.3,0.8416666666666667,"(6, 12]",202.0,"(0, 500]"
6465-GSRCL,0,0,0,0,1,67,1,1,1,0,1,0,1,1,1,1,1,2,106.6,7244.7,3.5533333333333332,"(66, 72]",7142.2,"(7000, 7500]"
6467-CHFZW,1,1,0,1,1,47,1,1,1,0,1,0,0,1,1,0,1,0,99.35,4749.15,3.3116666666666665,"(42, 48]",4669.45,"(4500, 5000]"
6469-MRVET,0,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,0,20.2,20.2,0.6733333333333333,"(0, 6]",20.2,"(0, 500]"
6469-QJKZW,0,0,0,1,0,4,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,20.15,91.4,0.6716666666666666,"(0, 6]",80.6,"(0, 500]"
6473-ULUHT,0,1,0,1,1,16,1,1,0,1,1,0,1,1,1,0,0,0,84.9,1398.25,2.83,"(12, 18]",1358.4,"(1000, 1500]"
6474-FVJLC,1,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,86.0,165.45,2.8666666666666667,"(0, 6]",172.0,"(0, 500]"
6475-VHUIZ,0,0,0,1,0,23,1,0,0,0,0,1,1,0,0,0,0,0,54.25,1221.55,1.8083333333333333,"(18, 24]",1247.75,"(1000, 1500]"
6476-EPYZR,0,1,0,1,1,12,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.5,255.5,0.6833333333333333,"(6, 12]",246.0,"(0, 500]"
6476-YHMGA,0,0,0,1,1,15,1,0,0,0,1,1,1,1,1,0,0,2,76.5,1155.6,2.55,"(12, 18]",1147.5,"(1000, 1500]"
6478-HRRCZ,0,1,0,1,0,32,1,0,0,1,1,0,1,0,1,1,0,1,70.5,2201.75,2.35,"(30, 36]",2256.0,"(2000, 2500]"
6479-OAUSD,0,1,0,0,0,25,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,19.9,510.8,0.6633333333333333,"(24, 30]",497.49999999999994,"(0, 500]"
6479-SZPLM,0,1,0,1,1,36,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.45,754.5,0.6483333333333333,"(30, 36]",700.1999999999999,"(500, 1000]"
6479-VDGRK,0,0,0,1,1,72,1,0,0,1,1,1,1,1,1,2,0,2,85.3,6129.2,2.8433333333333333,"(66, 72]",6141.599999999999,"(6000, 6500]"
6480-YAGIY,0,1,0,0,0,45,1,0,1,1,1,1,1,1,1,1,0,3,112.2,5031.85,3.74,"(42, 48]",5049.0,"(5000, 5500]"
6481-ESCNL,0,0,0,0,0,29,1,1,1,0,0,1,0,1,1,0,0,2,100.55,2878.75,3.3516666666666666,"(24, 30]",2915.95,"(2500, 3000]"
6481-LXPWL,0,1,0,1,1,56,0,-1,0,0,1,1,0,0,0,1,1,3,36.1,1971.5,1.2033333333333334,"(54, 60]",2021.6000000000001,"(2000, 2500]"
6481-OGDOO,1,1,0,1,0,67,1,0,1,1,1,0,0,0,1,1,1,3,90.6,6056.15,3.02,"(66, 72]",6070.2,"(6000, 6500]"
6483-OATDN,0,1,0,1,1,8,1,0,0,1,0,0,0,0,0,0,1,3,51.3,411.6,1.71,"(6, 12]",410.4,"(0, 500]"
6484-LATFU,0,1,0,0,0,68,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,24.55,1657.4,0.8183333333333334,"(66, 72]",1669.4,"(1500, 2000]"
6485-QXWWE,0,0,0,0,1,62,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,26.0,1638.7,0.8666666666666667,"(60, 66]",1612.0,"(1500, 2000]"
6486-LHTMA,0,0,1,1,0,31,1,1,1,0,0,1,0,1,0,1,1,0,90.7,2835.5,3.0233333333333334,"(30, 36]",2811.7000000000003,"(2500, 3000]"
6490-FGZAT,0,1,0,0,0,6,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.65,109.3,0.6883333333333332,"(0, 6]",123.89999999999999,"(0, 500]"
6496-JDSSB,0,0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,1,2,80.0,624.6,2.6666666666666665,"(6, 12]",640.0,"(500, 1000]"
6496-SLWHQ,1,1,1,0,0,3,1,1,1,0,1,1,0,1,1,0,1,0,105.0,294.45,3.5,"(0, 6]",315.0,"(0, 500]"
6497-TILVL,0,0,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,1,50.7,350.35,1.6900000000000002,"(6, 12]",354.90000000000003,"(0, 500]"
6500-JVEGC,0,1,0,0,0,68,1,1,1,1,1,1,0,1,0,1,0,2,101.35,7110.75,3.378333333333333,"(66, 72]",6891.799999999999,"(6500, 7000]"
6502-HCJTI,1,1,1,1,0,7,1,1,1,1,1,0,0,0,1,0,1,3,94.7,673.1,3.1566666666666667,"(6, 12]",662.9,"(500, 1000]"
6502-KUGLL,0,0,0,1,1,14,1,0,0,1,1,0,1,0,0,0,0,2,59.45,780.85,1.9816666666666667,"(12, 18]",832.3000000000001,"(500, 1000]"
6502-MJQAE,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.6,69.6,2.32,"(0, 6]",69.6,"(0, 500]"
6504-VBLFL,0,1,0,1,0,55,1,0,0,1,1,1,0,0,0,2,0,0,58.6,3068.6,1.9533333333333334,"(54, 60]",3223.0,"(3000, 3500]"
6505-OZNPG,0,0,0,0,0,6,0,-1,0,1,1,1,1,1,1,2,1,1,63.4,348.8,2.1133333333333333,"(0, 6]",380.4,"(0, 500]"
6506-EYCNH,0,0,0,1,1,28,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,2,19.55,543.8,0.6516666666666667,"(24, 30]",547.4,"(500, 1000]"
6507-DTJZV,0,1,0,0,1,13,1,0,0,0,0,0,0,1,1,0,0,3,66.4,831.75,2.2133333333333334,"(12, 18]",863.2,"(500, 1000]"
6507-ZJSUR,0,1,1,1,0,23,1,0,1,0,0,0,0,1,1,0,1,0,90.45,2117.25,3.015,"(18, 24]",2080.35,"(2000, 2500]"
6508-NJYRO,0,1,0,1,0,15,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,18.8,294.95,0.6266666666666667,"(12, 18]",282.0,"(0, 500]"
6509-TSGWN,0,0,0,1,1,37,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,26.45,911.6,0.8816666666666666,"(36, 42]",978.65,"(500, 1000]"
6510-UPNKS,0,0,0,0,0,23,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,3,24.8,615.35,0.8266666666666667,"(18, 24]",570.4,"(500, 1000]"
6513-EECDB,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,73.55,73.55,2.4516666666666667,"(0, 6]",73.55,"(0, 500]"
6516-NKQBO,0,1,0,1,1,38,1,0,0,1,0,1,1,1,1,2,0,3,81.0,3084.9,2.7,"(36, 42]",3078.0,"(3000, 3500]"
6518-KZXCB,0,1,0,0,0,22,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,25.25,566.5,0.8416666666666667,"(18, 24]",555.5,"(500, 1000]"
6518-LGAOV,1,0,0,1,0,38,1,1,1,0,0,1,1,1,1,0,1,0,105.0,4026.4,3.5,"(36, 42]",3990.0,"(3500, 4000]"
6518-PPLMZ,0,1,0,1,1,53,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,19.4,1110.35,0.6466666666666666,"(48, 54]",1028.1999999999998,"(1000, 1500]"
6519-CFDBX,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,45.4,80.95,1.5133333333333332,"(0, 6]",90.8,"(0, 500]"
6519-ZHPXP,0,0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,1,2,108.3,7679.65,3.61,"(66, 72]",7797.599999999999,"(7500, 8000]"
6521-YYTYI,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,93.3,93.3,3.11,"(0, 6]",93.3,"(0, 500]"
6522-OIQSX,0,0,0,1,1,69,0,-1,0,0,1,1,0,1,1,2,1,3,54.95,3772.5,1.8316666666666668,"(66, 72]",3791.55,"(3500, 4000]"
6522-YRBXD,0,1,1,1,0,35,1,1,1,1,1,0,0,0,1,0,1,0,94.55,3365.4,3.1516666666666664,"(30, 36]",3309.25,"(3000, 3500]"
6527-PZFPV,0,1,0,1,1,24,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,3,20.8,469.65,0.6933333333333334,"(18, 24]",499.20000000000005,"(0, 500]"
6532-YLWSI,1,0,0,1,0,53,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,20.8,1021.8,0.6933333333333334,"(48, 54]",1102.4,"(1000, 1500]"
6537-OTKMY,0,1,0,0,0,15,0,-1,0,0,0,1,0,1,1,1,0,0,50.75,688.2,1.6916666666666667,"(12, 18]",761.25,"(500, 1000]"
6537-QLGEX,0,0,0,0,0,16,0,-1,0,1,0,0,0,1,0,0,1,0,38.9,664.4,1.2966666666666666,"(12, 18]",622.4,"(500, 1000]"
6538-POCHL,0,1,0,0,0,33,1,0,1,0,1,1,0,0,0,0,1,3,79.0,2576.8,2.6333333333333333,"(30, 36]",2607.0,"(2500, 3000]"
6542-LWGXJ,0,1,0,1,0,3,0,-1,0,0,0,0,0,0,0,0,0,1,25.0,78.25,0.8333333333333334,"(0, 6]",75.0,"(0, 500]"
6543-CPZMK,1,1,0,1,1,9,0,-1,0,0,1,0,0,0,0,0,1,0,29.95,248.95,0.9983333333333333,"(6, 12]",269.55,"(0, 500]"
6543-JXSOO,0,0,0,1,1,23,1,0,0,1,1,0,1,0,0,1,1,1,57.75,1282.85,1.925,"(18, 24]",1328.25,"(1000, 1500]"
6543-XRMYR,1,0,1,0,0,30,1,1,1,0,1,0,0,1,1,0,1,0,99.7,2967.35,3.3233333333333333,"(24, 30]",2991.0,"(2500, 3000]"
6546-OPBBH,0,1,0,1,1,51,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,23.95,1216.35,0.7983333333333333,"(48, 54]",1221.45,"(1000, 1500]"
6549-BTYPG,0,0,0,1,0,60,0,-1,0,0,1,1,1,1,1,2,0,3,60.8,3603.45,2.0266666666666664,"(54, 60]",3648.0,"(3500, 4000]"
6549-NNDYT,0,0,0,0,0,13,0,-1,0,1,0,0,0,0,0,0,1,2,30.85,394.1,1.0283333333333333,"(12, 18]",401.05,"(0, 500]"
6549-YMFAW,0,1,1,1,0,9,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,21.25,204.55,0.7083333333333334,"(6, 12]",191.25,"(0, 500]"
6551-GNYDG,0,0,0,1,1,14,1,0,1,0,0,0,0,0,1,0,1,2,80.9,1152.8,2.6966666666666668,"(12, 18]",1132.6000000000001,"(1000, 1500]"
6551-VLJMV,0,1,0,1,0,34,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,20.05,679.0,0.6683333333333333,"(30, 36]",681.7,"(500, 1000]"
6551-ZCOTS,0,1,1,0,0,33,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,2,24.9,847.8,0.83,"(30, 36]",821.6999999999999,"(500, 1000]"
6556-DBKZF,0,0,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,0,76.05,5436.45,2.5349999999999997,"(66, 72]",5399.55,"(5000, 5500]"
6557-BZXLQ,0,1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,69.65,1043.3,2.3216666666666668,"(12, 18]",1114.4,"(1000, 1500]"
6559-ILWKJ,1,1,0,1,0,71,0,-1,0,0,1,0,0,1,1,2,0,0,49.35,3515.25,1.645,"(66, 72]",3503.85,"(3500, 4000]"
6559-PDZLR,0,1,0,0,0,26,1,0,1,0,0,1,1,1,1,0,1,0,98.65,2537.0,3.2883333333333336,"(24, 30]",2564.9,"(2500, 3000]"
6559-RAKOZ,0,1,0,1,1,49,1,1,1,0,0,0,1,1,1,1,1,0,97.95,4917.9,3.265,"(48, 54]",4799.55,"(4500, 5000]"
6563-VNPMN,0,0,1,0,0,45,1,0,1,1,1,0,1,0,0,0,1,2,85.7,3778.1,2.856666666666667,"(42, 48]",3856.5,"(3500, 4000]"
6563-VRERX,0,1,0,1,1,33,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,20.6,690.25,0.6866666666666668,"(30, 36]",679.8000000000001,"(500, 1000]"
6567-HOOPW,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.2,79.2,2.64,"(0, 6]",79.2,"(0, 500]"
6568-POCUI,0,0,0,1,0,45,1,0,1,0,0,0,1,1,1,2,1,3,95.2,4285.8,3.1733333333333333,"(42, 48]",4284.0,"(4000, 4500]"
6569-KTMDU,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.1,19.1,0.6366666666666667,"(0, 6]",19.1,"(0, 500]"
